id,title,content,tags
9916,s difference term pose estimation visual odometry,m reading paper choi c trevor j b christensen h rgb d edge detection edge based registration c intelligent robots systems iros 2013 ieee rsj international conference ieee 2013 1568 1575 refers visual features corners keypoints edges color widely used computer vision robotic perception applications object recognition pose estimation visual odometry slam previously assume pose estimation roughly equal visual odometry yet text seems deny s difference didn t find much info google imho seems pose estimation estimating pose moving object camera static visual odometry estimating pose camera static mostly scene precise enough,"['slam', 'odometry', 'pose']"
9918,tring run 12 v dc geared motor using samsung li ion icr16850 batteries,trying run motor using batteries stated title motor requires 12 v supplying 11 98v motor motor driver motor keeps slowing battery voltage drops 5 6 v remove battery motor driver shows 11 9v battery capable enough run motors need new one,"['motor', 'battery']"
9923,change message interval ardupilot,using mavlink protocol c communicate ardupilotmega able read messages attitude example currently getting 2hz message rate like increase found use message interval order change probably need use command set question send command using mavlink c tried code work guess use command mentioned don t know mavlink message t command mavlink message interval t interval interval interval us 100000 interval message id 30 mavlink msg message interval encode 255 200 command interval p sensorsport write message command update also tried code maybe giving right system id component id mavlink message t command mavlink command long t interval interval param1 mavlink msg id attitude interval param2 100000 interval command mav cmd set message interval interval target system 0 interval target component 0 mavlink msg command long encode 255 0 command interval p sensorsport write message command maybe missing something difference target system target component sysid compid tried values nothing worked ack will able tell even got command,"['quadcopter', 'c++', 'ardupilot', 'mavlink']"
9925,vfh vector field histogram obtaining primary polar histogram,good day note found code works placed minor explanation expounded trouble obtaining right directional output implementation noticed every time put obstacle right gives left gives right steering direction problem presence left obstacle still tends steer towards obstacle checked occupancy map generated using matlab found correct couldn t pinpoint exactly wrong code debugging almost week now hoping someone can see error code implementation,"['mobile-robot', 'motion-planning', 'vfh', 'path-planning']"
9926,calculate uncertainty 6 dof pose graph based slam,question strongly related question estimating 6 dof poses x trajectory using graph based slam approach estimation based 6 dof transformation measurements z ij uncertainty \sigma ij connect poses avoid singularities represent poses transforms 7x1 vector consisting 3d vector unit quaternion x \left \begin matrix t \\ q \end matrix \right optimization yields 6x1 manifold increment vectors \delta \tilde x \left \begin matrix t \\ log q \end matrix \right applied pose estimates optimization iteration x \leftarrow x \boxplus \delta \tilde x uncertainty gets involved hessian update optimization step \tilde h ii \tilde ij t \sigma ij 1 \tilde ij \tilde ij \leftarrow ij m \frac \partial e ij x \partial x \frac \partial x \boxplus \delta \tilde x \partial \delta x \delta \tilde x 0 e ij log \left x j \ominus x \ominus z ij \right error function measurement z ij estimate \hat z ij x j \ominus x since \tilde ij 6x6 matrix re optimizing 6 dof \sigma ij also 6x6 matrix based imu measurements acceleration rotational velocity \omega one can build 6x6 sensor noise matrix \sigma sensor \left \begin matrix \sigma 2 0 \\ 0 \sigma \omega 2 \end matrix \right process model integrates acceleration twice rotational velocity obtain pose measurement properly model uncertainty sensor noise integration noise considered anything else thus want calculate uncertainty \sigma ij t j iterate \sigma ij t 1 j iterate t j process \sigma sensor j process t j iterate \frac \partial x t \partial x t 1 j process \frac \partial x t \partial \xi t current measurement \xi t \omega according formula \sigma ij 7x7 matrix need 6x6 matrix instead think include manifold projection somewhere details take look following publication especially algorithm 2 g grisetti r k mmerle c stachniss w burgard tutorial graph based slam ieee intelligent transportation systems maga zine vol 2 4 pp 31 43 2010 similar calculation uncertainty take look end section iii corominas murtra andreu josep m mirats tur imu cable encoder data fusion pipe mobile robot localization technologies practical robot applications tepra 2013 ieee international conference ieee 2013 section iii iv ila viorela josep m porta juan andrade cetto information based compact pose slam robotics ieee transactions 26 1 2010 78 93,"['slam', 'ekf', 'jacobian']"
9927,graph based slam optimization fails numeric error,implementing graph based slam system works fine e converges assume constant covariance matrix \sigma ij constraints however model \sigma ij realistically e increasing entries progress time see question fails one successful iteration e solving system applying pose increments \delta \tilde x ij poses x ij first time use cholesky based sparse solver implementation eigen fails numeric error course failure might occur due bug implementation maybe s also problem representing math computers e g overflow double representation something similar anybody comment assumption please implementation makes use manifolds based algorithm 2 g grisetti r k mmerle c stachniss w burgard tutorial graph based slam ieee intelligent transportation systems maga zine vol 2 4 pp 31 43 2010,['slam']
9932,split tasks interrupts main loop bare metal controller,m working robotics project 3 services running sensor daq logic isr motor controller 20khz ethercat slave controller daq ethercat run idle logic runs interrupt logic calculations controls motor ethercat service kinda like canbus runs together daq idle loop can run daq interrupt leaves less 100ns ethercat service run m sure whether right way especially considering scary things ve read regarding data corruption using interrupts anyone nice ideas handle services m running code zynq 7020 arm cortex s written c example code,"['c++', 'interrupts']"
9935,find friction viscous force b nmsec dc motor,please guide find friction viscous force b nmsec dc motor particlar speed motor connected gear ration 26 1 want find 200 rpm motor load speed 4900rpm please guide,"['quadcopter', 'wheeled-robot', 'brushless-motor', 'stepper-motor']"
9936,path planning quadtree decomposition cell decomposition,need solve path planning problem using cell decomposition method precisely quadtree decomposition need matlab like know whether exmaple code make tests read matlab function couldn t anything useful addition need decompose cells path found functionality previous function anyone knows program quadtree decomposition,"['mobile-robot', 'matlab', 'path-planning']"
9937,stop first switching direction proper encoding readings,since encoder square wave quadrature stop first changing directions proper measurements words commanding along one direction low speed like 50mm s less want change direction 50mm s first need command zero wait encoder read 0 speed command reverse direction order get accurate possible encoder readings,"['irobot-create', 'roomba']"
9941,suggestion correct battery pack,trying run 2 12v geared dc motors load current 800 ma max load current upto 9 5 max runtime atleast 3 4 hours motor takes 10 12 v operation need proper battery pack can determine specs go,"['motor', 'battery']"
9946,quadcopter x y velocity pid controller,good day introduction currently working autonomous quadcopter project currently implemented cascaded pid controller consisting two loops inner rate loop takes angular velocity gyroscope measurements outer stabilize angle loop takes angle measurements complementary filter gyroscope accelerometer angles question like ask effective cascade lateral velocity x y axis pid controller angle controller roll pitch control drift along x y plane outermost pid controller setpoint 0 m s measured velocities obtained integrating linear accelerations accelerometer controls pid controller responsible pitch y velocity pid roll x velocity pid,"['quadcopter', 'control', 'pid', 'raspberry-pi', 'stability']"
9947,starting dissertation project using computer controlled drone,final year computer science university will dissertation includes controlling drone computer communication onboard camera computer vision first step obtaining drone suits needs clue go basically needed drone will able communicate computer movement stream video computer analysis go store bought drone rasperry pi microcontroller based one etc need take consideration etc p s project going based indoors don t need crazy range powerf,"['quadcopter', 'control', 'microcontroller', 'computer-vision']"
9951,series elastic actuators accurate stable force control,day somebody telling robot lab mentioned series elastic actuators bit googling m still sure means unable find simple explanation seems something link actuator load spring like quality rather vague case really interested advantages disadvantages series elastic actuators specifically read one advantages allows accurate stable force control however appears counter intuitive thought link actuator load springy lower ability accurate control force send load force stored dissipated spring less directly transferred load series elastic actuators accurate stable force control,"['robotic-arm', 'actuator', 'dynamics', 'torque']"
9953,kalman filter redundant sensors,suppose one robot two 3d position sensors based different physical principles want run kalman filter construct observation matrix two represent two sensors vertically concatenating two identity matrices h \begin bmatrix 1 0 0\\0 1 0\\0 0 1\\1 0 0\\0 1 0\\0 0 1 \end bmatrix \hspace 20pt \overrightarrow x \begin bmatrix x\\y\\z \end bmatrix h \overrightarrow x \begin bmatrix x\\y\\z\\x\\y\\z \end bmatrix represents sensors reading exact position robot makes sense far problem comes compute innovation covariance s k r hp k k 1 h t since h h t \begin bmatrix 1 0 0 0 0 1 \\ 0 1 0 1 0 0 \\ 0 0 1 0 1 0 \\ 0 1 0 1 0 0 \\ 0 0 1 0 1 0 \\ 1 0 0 0 0 1 \\ \end bmatrix matter p m going wind x innovations first sensor correlated z innovations second seems intuitively wrong m interpreting right proceeding gain matrix k p k k 1 h t s k 1 winds pretty odd stuff swapping rows like updating static system 3 b 0 constant measurement \overrightarrow z 1 0 0 wind predicted state \hat x 0 0 1 separate sensors update filter measurement separately h h t 3 get sensible results think confused technical points one steps going wrong make sense vertically concatenate observation matrices suppose just set diagonal 3x3 blocks s k 0 since know sensors independent anything theory suggests incorporates step,['kalman-filter']
9954,using fri aticombineddaqft simultaneously visual studio,trying force control experiment kuka lwr iv mini45 ati force sensor data acquisition board pcie 6320 supported using linux seems use windows one lab guys previously tried use fri aticombineddaqft simultaneously windows hopeful two libraries work anybody experiment kuka least encounter problem another sensor fri noteworthy force sensor net box use udp bit hurry really appreciate suggestions thanks,"['force-sensor', 'kuka']"
9955,m looking hands experience different types leg hip designs walking robots,m looking find human like legs compare chicken legs four leg systems terms cost performance speed strength accuracy m interested things like speed agility turning radius complexity cost design large enough person ride rider fatigue also important compare terms achievable ride smoothness vibration quantitative benefits 3 dof hip joints compared 2 dof realize factors will come play well actuators joint designs control systems however interest moment basic leg designs compare one another edit m looking someone used mechanisms first hand,"['kinematics', 'walking-robot']"
9956,need help implementing ekf based slam,just started learning slam trying simulate robot moving around set landmarks past 3 days landmarks known correspondences problem add motion noise covariance matrix prediction step robot starts behave weirdly don t add motion noise prediction step robot will move around perfectly trying figure happening 3 days now find anything wrong code attached link github files pertaining project folder named octave file prediction step correction step contains code prediction correction steps respectively ekf slam file main loop calls two functions github repository also contains 3 videos correspond robot motion noise robot motion noise another video shows robot ideally go please help figuring wrong code prediction step correction step link github repository please click,"['slam', 'ekf']"
9962,linearize non linear system,linearize following system using taylor series expansion \dot x v cos\theta \\ \dot y v sin\theta \\ \dot \theta u \theta heading direction robot measured counter clockwise respect x axis v linear velocity robot u angular velocity robot,"['mobile-robot', 'localization']"
9963,distance calculation two robots two obstacles,problem two robots two obstacles space robot can communicate measurements can measure angles distances two obstacles environment identical robot can see obstacles therefore angle theta 1 2 combined distance 1 2 can distance two robots calculated far placed circles radius measured distance landmark triangles workings provides 4 possible positions robot red black circles correspond robot 1 blue green robot 2 using relative size angle measurements can discount two positions per robot still leaves two possible positions robot shown filled hashed circles possible calculate side robot landmarks distance robot 1 two measurements angle distance can therefore assign id obstacle information transmitted robot 2 robot 2 know obstacle will designated id 1 2,"['localization', 'kinematics']"
9965,get manufactured part cad file,working book learning robotics using python python programmers want learn robotics chapter 2 shows use librecad design plates poles form chassis turtlebot like robot instance base plate looks like nothing suddenly later chapter picture fully manufactured plates assembled chassis author acts just something know cad drawings suddenly plates manufactured via magical process book never discusses never gives things like tolerances material supposed made etc kinds things discussed know nothing stuff terms go cad design specs getting actual part manufactured kinds companies use reasonable price expect process general go cad design manufactured item find local machine shop specializes robotics bring cad drawings work try build parts totally noob hope isn t question like,"['design', 'software', 'manufacturing', 'chassis', 'hardware']"
9967,understand computed torque model controller,following controller q des q act stand also general principle controller thanks,"['control', 'microcontroller', 'torque']"
9969,augmenting room magnetic field smartphone sensors,possible enhance redirect earth s magnetic field room house one can write small program makes smartphones hall effect sensors detect reliably direction pointing presume fridge magnet won t job,"['sensors', 'hall-sensor']"
9971,software use send oi commands create 2 using windows laptop supplied create 2 cable,read irobot create 2 open interface oi says send serial commands create 2 get described action suggestion software use send serial commands usb interface install ftdi drivers enable usb serial connection question serial software use communicate create 2 tool verify supplied usb serial cable supplied create 2 functioning create 2 functioning reset create 2 using spot dock buttons,"['irobot-create', 'serial']"
9972,issue using digit leds raw op code 163 create2,understand manual leg 7 segment displays labeled letter g letters map specific bits byte 1 byte 4 displays setting bit turns corresponding leg setting leaves understanding tried turn segments sending instead segment display turning displays showed 1 testing shows send numbers 1 9 displays will display number sent sending number 10 greater turns various combinations segments able activate individual segments following numbers 63 g 64 65 b 66 c 67 d 68 e 69 f however haven t able determine bytes sent affect individual segments either don t understand manual digit leds raw work manual specifies update 03june2016 confirmed behavior exists following firmware versions r3 robot tags release 3 4 1 5858 clean r3 robot tags release 3 2 6 4975 clean,['irobot-create']
9978,can much input current destroy motor driver,18 v rated driver m using drive two 12 v dc gear motors using arduino bought new battery pack rated 3300 mah 25c 11 1v making total current input 82 5 driver rated 7 v min 18 v max current rating given motors 12v max current load 9 5 just sure can using battery destroy motor driver datasheet,"['motor', 'battery', 'current']"
9985,algorithm using kinect depth image point cloud registration,know given intrinsics fx fy horizontal vertical focal length cx cy location principal point camera pinhole camera model assumed kinect depth camera range sensor depth pixel px u v d u v pixel coordinate d depth value can converted 3d point p p x y z x u cx fx d y v cy fy d z d depth image can converted point cloud indeed depth image represents unique point cloud physically slam systems e g kinectfusion use point clouds icp based registration obtain camera pose time fuse new point cloud previously reconstructed model however mentor told depth image inveribly converted point cloud since s 2d 3d mapping ambiguity disagree claims use depth image time 1 registration derived point cloud obey mentor s order ve reading papers found one using gradient descent solve camera pose tx ty tz qw qx qy qz prisacariu v reid d pwp3d real time segmentation tracking 3d objects j international journal computer vision 2012 98 3 335 354 uses rgb images known model pose estimation however ve never found paper e g kinectfusion later rgb d slam algorithms deals depth data just plane image point cloud registration someone give hint papers opensource code depth image registration without converting point clouds,"['localization', 'slam', 'kinect']"
9986,need help motors high load,need select motors wheeled robot m planning build requirements robot able carry 35 kg platform size around 20 cm x 35 40 cm speed 6 mph 3m s planning use 4 driven wheels can increase enough parameters like diameter wheels acceleration fixed please help calculate required torque rpm motors great can provide equations post lessons related problem,"['motor', 'design', 'wheeled-robot', 'torque']"
9987,compile arm compatible binary x86 precompiled library pc host run arm target,using library precompiled x86 pc x86 64 exist toolchain compile x86 library end generate executable armv7l ubuntu,"['arm', 'linux']"
9988,instantaneous velocity calculation accelerometer,trying derive velocity accelerometer mpu9250 sensor tag board saw lot blogs talk noise exact estimation problems started seeing velocity derivation integration accelerometer data time yielding towards ramp noise presence mpu9250 velocity can estimated accelerometer need assistance another sensor gps gyroscope etc please let know see velocity calculations never converge also limitation compute power kalman filter kind estimation techniques difficult implement can please suggest whether right direction,"['sensors', 'accelerometer']"
9994,wouldn t robot stop,working arduino based robot engages braking mechanism detecting anything front using ultrasonic sensor detect obstacles worked well robot table e construction ran ground doesn t stops crashes robot programmed anything detected 50 cm ahead robot braking mechanism stops wheels testing robot just wouldn t stop robot running average 7 5m s thinking doppler s effect might rendered sensor useless tried little ir sensor lying around range 25 cm approx didn t work well wrong,"['arduino', 'motor', 'ultrasonic-sensors']"
10002,control wmr wheeled mobile robot 3d,ve implemented smc sliding mode controller wmr x y x z plane now want combine control wmr 3d purpose m trying use resultant vector simulation xy plane track resultant vector xz plane value x previously designed code tracking control resultant vector shown figure 1 vector sum decomposed rectangular coordinates simulation shown figure 2 going wrong tecniques can apply 3d control vehicle using sliding mode controller can reduce time delay offset ve implemented right equations smc tracking controller equations simulation gives exact results equations work well control vehicle two dimensions x z plane,"['wheeled-robot', 'matlab', 'simulation']"
10003,go around circle,mbot robot m trying get go side cylindral obstacle something like know radius cylinder r robot s distance cylinder wheel thickness 1 5 cm distance middle wheel 11 5 cm achieve path thing saw question says distance left right wheel robot 6 inches left wheel travel distance 2 pi radius 6 right wheel travel distance 2 pi radius 6 problem robot can t tell go 20cm right can tell turn 90 degrees right can set motor s speed 0 255 s way put formula disatance time x speed assume set motor s speed different value go circle radius x just exit half circle like shown picture,"['arduino', 'wheeled-robot']"
10004,solving inverse kinematics non linear least squares,want write inverse kinematics solver recommended use google s ceres solver help now according documentation ceres solver usually used non linear least squares problems minimises sum squared differences measured target values data confused relates inverse kinematics inverse kinematics example robot arm goal determine joint angles robot positioned order reach target end effector pose exists single equation determines end effector pose given set joint angles want determine parameters equation joint angles relate least squares problem multiple measurements problem trying solve essentially except number measurements one case using ceres solver s non linear least squares solver really necessary thanks,"['robotic-arm', 'inverse-kinematics']"
10006,build simple robot learn ros,beginner ros wanted know build simple robot learn ros currently following components available arduino uno simple two wheeled robot chassis motors l293d motor driver ultrasonic sensors infrared sensors,"['arduino', 'slam', 'ros', 'beginner', 'ultrasonic-sensors']"
10007,produce continuous variation discontinuous function,differential equation connects velocity point fov camera velocities robot s joints \dot s j s \dot q s vector x y coordinates point fov j interaction matrix q vector joint positions certain point whose velocity tracking point remains fov \dot s well defined change point online time instant t point s t time instant t dt point s t dt \dot s defined can create filter produce continuous variation \dot s can specifically want perform occlusion avoidance order want compute minimum distance feature point target object possibly occluding object obviously distance can discontinuous due fact another possibly occluding object can appear fov nearer target previously measured,"['cameras', 'visual-servoing', 'filter']"
10011,stabilising inverted pendulum,problem stabilising inverted pendulum cart s clear cart needs move toward side pendulum leans given angle \theta much cart move fast theory determining distance speed cart just trial error ve seen quite videos inverted pendulum s clear distance speed determined,"['mobile-robot', 'sensors', 'accelerometer', 'gyroscope']"
10014,design robotics world,apologies isn t really right place asking wondering whether third party design firms ever contracted design industrial consumer robots something usually done house within org usually take care process thanks,['design']
10018,sensor equation odometry kalman filter,like use extended kalman filter localization wheeled robot filter like sensor fusion 2 encoder sensors imu gyro accelero sensors method can find odometry data blend filter add input uk system xk f xk 1 uk like add odometry data normal measurement data zk vector need measurement equations g xt nkleft t n0 2 pi r sqrt xv yv tn0 b 2 pi r tauv n nkright tn0 2 pi r sqrt xv yv tn0 b 2 pi r tauv n nkleft nkright number odometry pulses sample period t sample time n0 total pulses one wheelspeed sensor r wheel radius xv speed x direction yv speed y direction tauv angular velocity n sensor noise test implementation don t get results expect think something wrong equations anyone know example odometry inserted sensor measurement system equation,"['kalman-filter', 'odometry']"
10019,use gyro encoders robot moving straight line,ve recently succeeded building first collision avoidance arduino robot 2 dc motors works pretty well however doesn t move straight line yet m now studying method implement make robot go straight ve heard using imu encoders feedback control pretty much understand use encoders m sure gyro use just one combination,"['mobile-robot', 'arduino', 'control', 'gyroscope']"
10023,realistic grasping simulator,looking physics simulator can accurately model robot hand picking object main requirement accuracy realism rather speed needs able model soft bodies rubber skin robotic finger tips also needs dynamics engine object actually moved around hand modelling effects slippage research already done two good candidates first graspit open source specifically designed grasping rather physics simulation general second mujoco general simulator commercial product adopted big names deepmind tried using bullet physics engine robot grasping simulation soon realised going strong enough bullet really designed games hence sacrifices realism speed however m much interested something realistic possible even computation slow anyone suggestions can proceed anybody experience graspit mujoco thanks,"['robotic-arm', 'simulator', 'simulation']"
10026,raspberry pi 3 location set field gps,m developing project involves raspberry pi 3 remote control rover need know exact location raspberry pi rover set field let s say four logs one corner square field goal right now extend shape field number corners every equipped kind wave technology allows triangulate position based signal intensity raspberry pi rover distance logs bigger 30m 100feet line sight guaranted question kind technology use infrared wifi bluetooth radio ultrasound etc better approach problem,['wireless']
10029,damping vs friction,using physics simulator simulate robot arm revolute joint arm two parameters need specified damping friction torque applied joint damping friction seem reduce resultant force torque difference damping friction,"['robotic-arm', 'dynamics']"
10033,first build quadcopter need help deciding hardware connections,building first drone objective need control drone wifi phone laptop using ground station software openpilot arduino 2560 cc3d openpilot flight controller raspberry pi wifi bluetooth built now able understand go forward connect arduino openpilot cc3d flight controller raspberry pi directory cc3d flight controller really need arduino 2560 now also connect r pi cc3d flight controller mock pwm signals,"['quadcopter', 'arduino', 'raspberry-pi']"
10034,s curve motion profile discontinuous acceleration profile multipoint trajectory,trying implement s curve motion profile reduce effects jerk mobile robot succeeded calculating equations trajectory case point point trajectory problem case multipoint trajectory first introduce robot start position stop position initial speed max speed max acceleration max jerk running introduce new stop position re calculate equations trajectory generated trajectory found acceleration profile becomes null suddenly fixe problem,['mobile-robot']
10035,handling 4wd robot frame 2 wheel differential drive,baron robot frame 4 static wheels driven motor moment m thinking handling like 2 wheel differential drive left right wheels receive signal actually can interpret tank caterpillars exept link two tires anyone different idea ps purpose robot will know s exact location will use kalman filter ekf sensor fusion odometry imu accelero gyro magnetometer kalman filter add odometry model differential drive robot,['differential-drive']
10040,rotate 3d vector value single axis using rotation quaternion,want rotate whole value 3d vector one axis using quaternion rotations reason behind want align x y axis smartphone x y axis vehicle order detect lateral longitudinal acceleration separated two axis therefore want detect first straight acceleration car rotate whole acceleration value heading axis x axis phone assuming straight forward motion achieve,"['sensors', 'accelerometer', 'rotation']"
10045,information imu gives drone,inertial measurement unit imu important sensor used aerial robotics typical imu will contain accelerometer rate gyroscope following information robot get imu position orientation linear velocity angular velocity linear acceleration angular acceleration don t think gets orientation information imu last time took test said first two true failed,['imu']
10048,double triple inverted pendulum always cart,examples keeping double triple inverted pendulum balanced using pid controller ve seen seem cart like one come pid controller always controls cart rather servo holds first pendulum second third pendulum connected loosely first pendulum pid controller controls first pendulum servos tend slow reasons,"['motor', 'mechanism', 'servos']"
10049,question sampling proposal distribution gmapping algorithm,m trying reimplement gmapping algorithm based paper grisetti et al 2007 purposes therefore like understand detail algorithm default parameter values people use understanding gmapping uses proposal distribution particle whose moments determined sampling around scan matching estimate questions many samples k standard gmapping implementation use estimate mean covariance proposal distribution samples \ x k\ k 1 k drawn x k \sim \ x j x j \hat x \delta\ \hat x scan matching estimate particle \delta determined much parameter matter couldn t find values used neither paper implementation gmapping openslam org pointers regarding practical significance parameters highly appreciated,"['slam', 'particle-filter']"
10050,simultaneous localization mapping slam software,took course better understanding drones design end course test question got wrong like understand supposed select choices best describe slam possible answers estimates location features environment controls robot s flight environment causes robot avoid obstacles environment navigate cluttered environment estimates position orientation robot respect environment first knew least 3 4 right watched drone things also thought last answer linked two said yes finally thought thing still controlled user flight yet failed therefore simultaneous localization mapping slam software,['slam']
10052,position control vs velocity control vs torque control,please can somebody explain difference position control velocity control torque control specifically thinking terms robot arm understand position control tries control position actuators error signal difference current position desired position velocity control trying control velocity actuator torque control trying control torque actuator however don t understand thing want send robot arm certain position use position control order move actuator certain position need give velocity order give velocity need give torque therefore whether error position velocity torque always seems come back just error torque missing,"['control', 'kinematics', 'dynamics', 'roboti-arm']"
10053,load pre built occupancy map gazebo,built occupancy map using gmapping package ros real hallway now want use map gazebo can simulate robot environment seems gazebo can support map built models external occupancy map way can use occupancy map gazebo simulators easier obtain occupancy map real world building physical world simulator,"['mapping', 'gazebo', 'occupancygrid']"
10056,choice motor robotic arm,first post hello really hope can learn lot guys trying build robotic arm carry object put inside different boxes placed different fixed locations found robotic arms can still trying find right motor job read lot line different motors sure pick since boxes located fixed places motors move precise way according research servo motors ones use since low budget project college student wasn t sure motor choose lot servo motors found several servo motors line example analog feedback servo wondering best servo motor can buy really low cost project think can spend 10 20 per motor need 5 motors already rpi know pin 18 pwm pin controls motor s precision movement purchase pwm controller additional motors need run testing find precise motor way can calculate amount weight motor can handle ideas information will greatly appreciated thank,"['robotic-arm', 'raspberry-pi', 'servomotor', 'python']"
10059,many ways can six propellers drone fly rotate,thought twelve ways six ways two propellers six others rotation ways according vijay kumar dean penn engineering seems wrong read article modeling robust trajectory tracking control novel six rotor unmanned aerial vehicle one navigation autonomous control hexacopter indoor environments never able find information guessed 3 rotors go one direction three others another add 6 ways rotating therefore 6 others simply flying guess,['multi-rotor']
10060,motor choice given size constraint load requirement,good day everyone undergraduate student working project involving use high torque small sized dc motors use designing person following trolley bag problem use small sized motors still maintain usability efficiency carrying loaded luggages looking motors local stores well rs components well element 14 however sure choices right fit loss specifications look selecting particular motor application also tried look motors used current products can used application todays electric skate boards unfortunately luck finding suppliers basically question like ask specifications calculations can perform select proper motors given size constraints weight carrying requirments anyone suggestions common motors already normally used application target maximum load capacity 20kg thank,"['mobile-robot', 'motor', 'gearing']"
10063,rostock delta robot 3d printer degrees freedom dof,degrees freedom dof rostock delta robot 3d printer delta mechanism consists three prismatic joints s link delta mechanism m referring thanks advance help,"['kinematics', 'inverse-kinematics', 'actuator', 'manipulator', '3d-printing']"
10070,tracked robots dimensioning,m designing tank tracked robot like know calculate minimum height difference sprocket wheel axis boogie wheel axis maximum height obstacle 16 cm,"['design', 'mechanism', 'tracks']"
10072,make robot,instance hook electric pump communicate motherboard let s say buy electric pump hook sort metal structure pump turned moves metal structure hook pump motherboard can program,"['control', 'motor', 'robotic-arm', 'microcontroller', 'machine-learning']"
10076,problem vex updating,hi problem vex robot updating system right now using vex iq firmare update mac states everything date however look online new update can use radios controller can t update brain,['vex']
10077,industrial robotics components purchased,hobbyists go store buy products prices products clearly listed store catalog can easily search parts lowest price read customer reviews products industrial engineers building complex machines buy components don t worry cost leave employer eat cost part line work possible shop around low cost engineering components unclear someone building robot small one man startup can make step world toy robots larger industrial robotic components non hobbyist stuff hidden away exposed world product catalog might available prices listed anything larger industrial components seem realistic way shop around lowest price best value since pricing much big stuff basically unavailable personally interested trying build powered exoskeleton middle class american income can t afford paying 1000 bucks single electrohydraulic proportioning servo valve ll need probably 50 shopping around low cost ones basically impossible far can determine pricing info generally available searchable majority manufacturers,['industrial-robot']
10087,task space joint motion space conversion,moment trying read understand paper task constrained motion planning robot joint space seem hard time understanding math paper describes perform task constrained motion planning cases frame constrained specific task problem paper tackles sampling joint space randomized planners typically produce samples lie outside constraint manifold method proposed methods use specified motion constrain vector formulate distance metric task space project samples within tolerance distance constrain given seem bit confused simple terms define paper examples task space coordinate defined information compute \delta x t e t q s transformation matrix end effector respect task frame don t get end effector end effector respect task frame secondly later paper write expression relates task space joint space motion using jacobian seem miss explaining opinion e q s actually j q s e q s j t q s said paper given configuration q s instantaneous velocities linear relationship e q s need instaneous definition instantaneous component differ information given jacobian basically don t understand mapping,"['robotic-arm', 'motion-planning', 'jacobian']"
10088,send quad copter control signals arduino raspberry pi receiver open pilot cc3d,open pilot cc3d attached receiver can accept signals rc transmitter configuration gcs objective send control signals yaw throttle roll pitch r pi arduino whichever best transmit signals using simple radio transmitter like 433 mhz tx want use usb based game controller will connected raspberry pi can transmit signals radio receiver feasible need scrapped,"['quadcopter', 'arduino', 'raspberry-pi', 'radio-control']"
10089,locking yaw direction laser pointer,laser pointer handle grip m trying keep laser pointer s yaw direction can rotate around 10deg s laser pointer stepper motor accelerometer gyro handle s good way maintaining yaw direction simply turn shaft according accelerometer gyro s yaw readings control theory pid needed stepper makes 4096 steps rev one gives 0 0879 deg handle turned say 0 879 deg turn 10 steps reverse instantaneously jerky pid needed thought appreciated,"['sensors', 'stability']"
10092,arduino raspberry pi,want make object tracking quadcopter project m using arduino mega 2560 flight controller thinking using additional offboard microcontroller board getting data onboard camera send appropriate command onboard arduino hoping someone provide clarification advantages disadvantages object tracking either choice thanks,"['quadcopter', 'arduino', 'raspberry-pi']"
10096,can charge 11 1 volt lipo akku,didn t found modules charge 11 1 volt lipo akku 3 7 volt 5 volt power supply can handle micro usb connector robotplatform,"['arduino', 'power', 'lithium-polymer']"
10098,storing 3d map,trying build 3d map using two cameras found coordinates objects best way store data also like display map later range will 5 6 meters 500 600 cms accuracy managed achieve within 1 cm used opencv python laptop like shift raspberry pi later pi can perform well enough main issue can store 3d map,"['cameras', 'mapping', '3d-reconstruction', 'opencv']"
10099,hubsan x4 drone camera recording black,m unsure correct community ask question vs stackexchange electronics aviation example recently purchased hubsan x4 hd video drone amazon second hubsan drone already familiar using recording feature however every recording recordings correct length correct audio image black tried formatting micro sd using different micro sds reading forums etc nothing seems trick mine defective someone issue able solve thanks,"['quadcopter', 'cameras']"
10101,ultrasonic sensor column,trying measure height water inside column column 50mm dia 304mm long mounted sensor just column measure accuracy sensor filled column known value got average sensor reading b b give height sensor base column repeating different values got different values b see attached chart question sensor expected error order setup confining sensor column producing errors ideas get water column height please note actual test water inside will oscillating thinking making capacitive sensor using aluminium foil water will work dielectric level water will determine capacitance p s also open tests column get distance fixed object quite accurate help appreciated arduino code,"['arduino', 'ultrasonic-sensors']"
10103,way combine sync two 2k cameras 90fps ics,searching way minimize size stereo vision module find ics will combine sync two mipi csi 2 4 lane data streams without fpga much code one online max7366a 3d video combiner synchronizer two mipi csi 2 input one mipi csi 2 output product publicly available anyone knowledge arrangement ics try,['computer-vision']
10106,use opcode start,new robotics recently came contact code teacher let use serial port app android enter opcode robot reaction use communications cable adapter android phone app use droidterm usb serial port serial port settings baud 115200 19200 also used data bits 8 parity none stop bits 1 flow control none try enter opcode response enter 128 135 134 show reaction phone robot hope according opcode instructions control robots make specified action,['irobot-create']
